date,Unnamed: 0,day,new_id,retweets,favorites,text,ss_compound
2011-04-22,282,2011-04-22,208,51,23,Be sure to tune in for another exciting episode of The Celebrity Apprentice this Sunday at  p.m. ET on NBC<U+2026> ,0.6705
2011-04-25,283,2011-04-25,209,32,9,New The Next Generation videos @ donaldjtrumpjr-  @ ivankatrump-  @ erictrump- ,0.0
2011-04-28,285,2011-04-28,210,92,28,My thoughts on yesterday's events in today's # trumpvlog ,0.0
2011-04-29,286,2011-04-29,211,30,12,A preview of this Sunday's The Celebrity Apprentice ,0.0
2011-05-02,288,2011-05-02,212,82,14,"Don't forget to watch Donald J. Trump's Fabulous World of Golf---tonight at  pm, Golf Channel ",0.6207
2011-05-03,290,2011-05-03,213,38,6,"@ oreillyfactor is having a poll, cast your vote for me at ",0.0
2011-05-06,291,2011-05-06,214,41,13,"Be sure to watch the Celebrity Apprentice on Sunday night,  pm on NBC. ",0.3182
2011-05-09,292,2011-05-09,215,31,7,Watch Donald J. Trump's Fabulous World of Golf on Golf Channel tonight at  pm ET ,0.0
2011-05-12,294,2011-05-12,216,35,17,My thoughts on the speech in New Hampshire in my # trumpvlog  Also you can watch the speech at ,0.0
2011-05-13,295,2011-05-13,217,28,6,A sneak peek at Sunday's episode of The Celebrity Apprentice...  # trumpvlog,0.0
2011-05-16,297,2011-05-16,218,36,10,"NY Jets center, Nick Mangold, interns for Trump. Watch Trump's Fabulous World of Golf tonight PM ET on Golf Channel ",0.5267
2011-05-17,299,2011-05-17,219,72,17,Vote for the next Miss USA...  # VEGASusa # MissUSA,-0.1531
2011-05-19,300,2011-05-19,220,33,8,Check out today's # trumpvlog about the upcoming episode of @ ApprenticeNBC....  # celebrityapprenticefinale,0.0
2011-05-20,301,2011-05-20,221,44,13,Get ready for some excitement--the live finale of the Celebrity Apprentice is on this Sunday night --don't miss it! ,0.5
2011-05-23,302,2011-05-23,222,30,7,Congratulations to John Rich and to Marlee Matlin for a terrific job throughout the season. You are both great! ,0.0
2011-05-25,304,2011-05-25,223,41,9,"Thanks for all of your tremendous support over the past few months, stay tuned!",0.7088
2011-05-27,305,2011-05-27,224,25,3,"@ TheRealMissUSA and the  contestants stopped by Trump Tower yesterday, watch the video...  # MissUSA # VEGASusa",-0.2263
2011-06-01,307,2011-06-01,225,28,5,My thoughts on last night's meeting with @ SarahPalinUSA in today's # trumpvlog... ,0.0
2011-06-03,309,2011-06-03,226,59,23,Tweet me your questions for the next # trumpvlog....,0.0
2011-06-06,310,2011-06-06,227,41,23,Check out my speech from last Friday  as well as my appearance this morning on @ foxandfriends ,0.2732
2011-06-07,311,2011-06-07,228,75,40,My thoughts on Anthony Weiner in today's # trumpvlog... ,0.0
2011-06-09,312,2011-06-09,229,117,37,"Your most popular tweet answered, why I'm holding off on a Presidential bid...  # trumpvlog",0.4754
2011-06-14,313,2011-06-14,230,27,11,New on our YouTube channel today is a brand new # trumpdocumentary giving you a look inside the world of Trump Golf<U+2026> ,0.0
2011-06-16,315,2011-06-16,231,86,7,"Don't forget the Miss USA Pageant, live on Sunday night at  pm ET on NBC. And you can vote for your favorite beauty! ",0.8482
2011-06-20,316,2011-06-20,232,87,12,"Congratulations to Alyssa Campanella, Miss California---our new MIss USA!",0.4574
2011-06-21,317,2011-06-21,233,62,11,"Congratulations to the Miss USA Pageant--it was the # telecast of the night among ABC, CBS, NBC and Fox. A great show and a huge success.",-0.1511
2011-06-23,319,2011-06-23,234,27,10,"Our new Miss USA, Alyssa Campanella, came up to my office today for a visit. We're proud to have her as our new title holder.",0.3612
2011-06-24,320,2011-06-24,235,11,3,@ GolfMagazine is having an online competition - vote<U+2026> ,0.0
2011-06-27,321,2011-06-27,236,24,13,Did my weekly phoner on Fox & Friends this morning...sounding off on issues of the day ... ,0.3802
2011-07-01,323,2011-07-01,237,22,3,"Please read  , and watch a recent trip made to Trump Vineyard Estates by @ EricTrump",0.3182
2011-07-05,325,2011-07-05,238,52,17,Perhaps this is the kind of thinking we need in Washington ... ,0.0
2011-07-06,327,2011-07-06,239,234,80,"Congress is back.TIME TO CUT, CAP AND BALANCE.There is no revenue problem.The Debt Limit cannot be raised until Obama spending is contained.",-0.7603
2011-07-07,328,2011-07-07,240,164,103,If only @ Obama was as focused on balancing the budget as he is on weakening Israel's borders then America would be on the path to solvency.,-0.3612
2011-07-08,331,2011-07-08,241,51,13,@ Obama - Iranian weapons killing Americans in Iraq? What are u doing about this?,-0.8253
2011-07-11,335,2011-07-11,242,23,7,Derek Jeter's baseball and more in today's # trumpvlog... ,0.0
2011-07-12,337,2011-07-12,243,43,3,@ macmiller Donald Trump the Song gets M hits on YouTube. Who wouldn't be flattered?,-0.2924
2011-07-13,340,2011-07-13,244,35,5,More thoughts on the debt ceiling in today's # trumpvlog...,-0.3612
2011-07-14,341,2011-07-14,245,21,5,"@ BarackObama You have abandoned Israel and engaged the Muslim Brotherhood, and even the Arab world does not like it",-0.6486
2011-07-15,349,2011-07-15,246,30,4,@ BarackObama You have increased discretionary spending by % annually and amassed over $ trillion in debt. T-E-A,-0.1027
2011-07-18,352,2011-07-18,247,90,13,"# trumpvlog The Republicans must act now, don't let @ barackobama push you around....",0.0
2011-07-19,357,2011-07-19,248,28,5,  Obamacare is The Biggest Tax Increase In U.S. History--repeal it as part of any deal.,-0.5574
2011-07-20,362,2011-07-20,249,99,12,China is our enemy--they want to destroy us -- Redstate Interview,-0.4939
2011-07-21,366,2011-07-21,250,97,16,The Gang of Six - yet another unmitigated disaster. ANY DEAL NEEDS TO REPEAL OBAMACARE. T-E-A.,-0.6249
2011-07-22,367,2011-07-22,251,44,18,"Increasing America<U+2019>s debt weakens us domestically and internationally. - US Senator @ BarackObama, ",-0.5859
2011-07-25,369,2011-07-25,252,70,14,Ronald Kessler's new book The Secrets of the FBI is a great book that should be read by everyone.,-0.7841
2011-07-26,374,2011-07-26,253,32,6,America's debt is greater than our GDP. Time for new thinking.,-0.7964
2011-07-27,379,2011-07-27,254,30,15,China has so much of our debt that they can't put us in default wo killing themselves---US needs our toughest negotiator---and fast!,-0.8176
2011-07-28,384,2011-07-28,255,25,5,"@ BarackObama has not released his own debt plan yet. He's totally lost, ineffective, desperate. GOP has its best chance to make a great deal",-0.7506
2011-07-29,390,2011-07-29,256,41,7,Blue Ribbon Commission to find and agree to future spending cuts? Bad idea.,-0.5423
2011-07-30,397,2011-07-30,257,104,28,Ex-Presidential Pollster Pat Cadell says most voters sick of both parties and their failure.,-0.6344
2011-08-01,399,2011-08-01,258,65,9,Disappointed in GOP and Dems---Giving Obama power to raise the debt limit next year is a mistake.,-0.7906
2011-08-02,403,2011-08-02,259,13,9,  My interview yesterday on CNBC's Squawk Box: Debt Deal a<U+2026> (cont) ~HZMKL,-0.6808
2011-08-03,409,2011-08-03,260,22,8,All those politicians in Washington and not one good negotiator.,-0.6499
2011-08-04,416,2011-08-04,261,37,14,America's debt officially became % of our GDP on @ BarackObama's th birthday---coincidence?,-0.5267
2011-08-05,420,2011-08-05,262,51,13,In today's # trumpvlog I answer your questions about what you should be doing in this uncertain economy... ,-0.3612
2011-08-08,423,2011-08-08,263,19,7,He's hired! Listen to my # Apprentice Andy launch his radio show @ AmericaNowRadio with me tomorrow PM ET ,0.0
2011-08-09,425,2011-08-09,264,12,0, Countdown to @ AmericaNowRadio as my former # Apprentice Andy and I talk about politics an<U+2026> (cont) ~Qfk,-0.7579
2011-08-10,431,2011-08-10,265,70,14,@ BarackObama took another swipe at the State of Israel for building in their capital Jerusalem on a Jewish hol<U+2026> (cont) ~QsGg,-0.4767
2011-08-11,435,2011-08-11,266,27,12,How will Mitt Romney defend his record on jobs and Romneycare in tonight's debate?,0.0
2011-08-12,439,2011-08-12,267,11,4,It's easy to see why Americans are sick of career politicians and both parties.,0.0
2011-08-13,442,2011-08-13,268,153,30,"Economic growth can save Social Security, Medicare and America.",-0.4019
2011-08-15,445,2011-08-15,269,32,4,@ BarackObama played golf yesterday. Now he heads to a  day vacation in Martha's Vineyard. Nice work ethic.,-0.7713
2011-08-16,452,2011-08-16,270,59,16,"Amazing--Obama speaks, market goes DOWN---Trump tells CNBC he's buying stock---market goes UP --- should not be that way!",-0.0516
2011-08-17,455,2011-08-17,271,37,19,@ BarackObama has a record low % Gallup approval rating. Why so high?,-0.4019
2011-08-18,459,2011-08-18,272,90,12,@ MacMiller will enjoy today's # trumpvlog... ,-0.5719
2011-08-19,463,2011-08-19,273,31,9,@ BarackObama is sure a master delegator. He has sent @ Joe_Biden to China. The Chinese are laughing at us. We MUST do better.,0.0
2011-08-22,466,2011-08-22,274,89,15,Israel is being barraged by rockets from Gaza recently. They must respond accordingly in defense of their citizens.,-0.6908
2011-08-23,470,2011-08-23,275,293,32,@ RonPaul has some serious ideas which deserve serious consideration. Wrong for media to ignore him.,-0.7351
2011-08-24,474,2011-08-24,276,206,103,"Just as I predicted, @ Joe_Biden was a complete disaster in China. He condoned the Chinese one-child policy an<U+2026> (cont) ~sjayl",-0.6249
2011-08-25,477,2011-08-25,277,40,19,@ BarackObama inherited $. Trillion in National Debt---will leave after his first term with the Debt at over $. Trillion.,-0.6486
2011-08-26,481,2011-08-26,278,44,11,Hurricane Irene and Libya in today's # trumpvlog.... ,-0.296
2011-08-29,486,2011-08-29,279,19,3,@ BarackObama MUST release a budget before @johnboehner begins negotiations on a continuing appropriations resolution.,-0.4215
2011-08-30,489,2011-08-30,280,88,7,China's business interests reach far and wide---even domestically within our borders. We need to reassess our relationship.,-0.6597
2011-08-31,494,2011-08-31,281,37,4,@ BarackObama transparently had ATF head Kenneth Melson resign yesterday....Fast and Furious obviously goes all the way to the White House.,-0.7269
2011-09-01,499,2011-09-01,282,33,10,@ BarackObama is so inept that I think he simply made a mistake in originally scheduling the Joint Session on September th. Just sad.,-0.7096
2011-09-02,503,2011-09-02,283,256,81,Fast and Furious put semi-automatics in the hands of Mexican drug lords that killed Americans - @ BarackObama should answer all questions.,-0.8481
2011-09-06,505,2011-09-06,284,111,19,@ BarackObama trillion $ stimulus was supposed to create jobs -- instead it gave us more debt and higher unemployment.,-0.75
2011-09-07,510,2011-09-07,285,158,30,A robust growing economy is how to fix Social Security and Medicare---not cuts on Seniors.,-0.128
2011-09-08,515,2011-09-08,286,12,5,@ IvankaTrump always makes me proud,-0.6808
2011-09-09,521,2011-09-09,287,75,18,"@ BarackObama---the stimulus will fail, just like the first.",-0.25
2011-09-12,524,2011-09-12,288,32,8,Iran<U+2019>s nuclear program must be stopped <U+2013> by any and all means necessary.,-0.2263
2011-09-13,528,2011-09-13,289,20,6,@ BarackObama will hear loud and clear today the message NY- is sending by electing @Bobturnerth -- @ Israel is our friend and ally.,-0.7184
2011-09-14,538,2011-09-14,290,15,1,@ BarackObama RE: NY- HOPE YOU GET THE MESSAGE! SUPPORT @ Israel! DON'T RAISE TAXES!,-0.8442
2011-09-15,544,2011-09-15,291,22,9,Can you imagine if @ BarackObama had passed Cap and Trade?! Energy costs would be double from already record highs.,0.0
2011-09-16,549,2011-09-16,292,36,14,@ BarackObama -- honored and excited to be listed on @ AttackWatch. Thanks. BTW -- where are the jobs? Donald.,0.0
2011-09-19,555,2011-09-19,293,18,7,How will raising taxes create jobs? Washington is all out of answers. New leadership is needed.,-0.1761
2011-09-20,561,2011-09-20,294,35,6,@ BarackObama's method of spending the stimulus -- Obama fundraiser linked to loan program that aided Solyndra,-0.5423
2011-09-21,565,2011-09-21,295,30,11,@ BarackObama's Jobs Plan sure looks like a Tax Increase Plan to me.,-0.296
2011-09-22,571,2011-09-22,296,11,3,@ EricTrump is doing a great job on completing our new Trump Winery in Virginia.,-0.9337
2011-09-23,574,2011-09-23,297,31,8,I couldn't make the Faith and Freedom confab in Orlando so I sent a video...,0.0
2011-09-26,578,2011-09-26,298,129,16,ObamaCare is a major threat to America's entrepreneurial spirit and competitiveness. Small businesses will b<U+2026> (cont) ~GWqV,-0.8595
2011-09-27,580,2011-09-27,299,16,4,A great interview of @ DonaldJTrumpJr in the @globeandmail on Trump Tower Toronto ,-0.6908
2011-09-28,586,2011-09-28,300,11,4,China is stealing our jobs. We need to demand China stop manipulating its currency and end its rampant corporate espionage.,-0.836
2011-09-29,593,2011-09-29,301,18,7,@ JonHuntsman has zero chance of getting the nomination. Whoever said I wanted to meet him? Time is money and I don't waste mine.,-0.8585
2011-09-30,602,2011-09-30,302,17,4,@ BarackObama said yesterday that we have gone soft. How can the world respect us when our own President doesn't?,-0.8122
2011-10-03,610,2011-10-03,303,25,7,@ AmandaKnox is innocent. Italian government should pay for this travesty.,-0.4767
2011-10-04,619,2011-10-04,304,13,5,@ BarackObama released documents late last Friday proving his administration was directly involved in sellin<U+2026> (cont) ~Vthe,-0.765
2011-10-05,626,2011-10-05,305,46,9,@ BarackObama now says that he is an underdog in . America should be so lucky. We still need a solid candidate.,-0.8074
2011-10-06,628,2011-10-06,306,107,22,China is threatening Washington over the currency bill. We should pass it immediately.,-0.5423
2011-10-07,632,2011-10-07,307,43,12,@ BarackObama is trying to pass another stimulus after the first was a complete failure. Does he really believe we are that stupid?,-0.7717
2011-10-11,638,2011-10-11,308,114,16,"A guy named @ BobBeckel on FOX, their resident liberal, was not born with much of a brain.",-0.3595
2011-10-12,645,2011-10-12,309,44,10,Mitt Romney is right about the Chinese rip-off of America.,0.0
2011-10-13,647,2011-10-13,310,17,7,"Tune in tonight to Greta van Susteren's show, On the Record, which airs on Fox News at  p.m.",0.0
2011-10-14,649,2011-10-14,311,30,8,If the Wall Street protesters are upset about the economy then they should really be protesting @ BarackObama at the White House.,-0.7635
2011-10-15,652,2011-10-15,312,33,13,Check out the # trumpvlog to see the answers to your questions... ,0.0
2011-10-17,654,2011-10-17,313,15,1,@Johnboehner: Stop The China Curse --- Pass the China Currency Bill!,-0.7177
2011-10-18,661,2011-10-18,314,30,6,@ BarackObama is holding Taiwan's request for  advanced F-'s. Wrong message to send to China.,-0.4767
2011-10-19,668,2011-10-19,315,45,9,Both @ BarackObama and China have embraced OWS. All want the decline of America. Time for the protesters to go home.,-0.4767
2011-10-20,673,2011-10-20,316,23,9,@ BarackObama claims that all his choices were the right ones. I am sure the % of Americans who are unemployed disagree.,-0.8225
2011-10-21,681,2011-10-21,317,106,25,A simplified tax code will help promote growth in the private sector.,-0.7922
2011-10-24,687,2011-10-24,318,58,17,Libya is adopting a more radical form of Sharia Law now under their new leadership. Is this what @ BarackObama wanted?,-0.5106
